"ARTIST_ID","FECHA","POPULARITY","NUM_FOLLOWERS"
"4b0WsB47XCa9F83BmwQ7WX",24/04/20,64,267461
"4S9EykWXhStSc15wEx8QFK",24/04/20,78,3590806
"0W498bDDNlJIrYMKXdpLHA",24/04/20,65,523238
"1B8ySGDAiXTCvnJNH4HSCG",24/04/20,61,375989
"3rfgbfpPSfXY40lzRK7Syt",24/04/20,68,982312
"3alW3LYQS8K29z8C8NSLIX",24/04/20,66,730669
"0iOVhN3tnSvgDbcg25JoJb",24/04/20,69,989588
"3dkbV4qihUeMsqN4vBGg93",24/04/20,69,1249476
"3rRmDmzPcAFwcUDvG5gBqO",24/04/20,58,297759
"37NqXwtb6nIEqRt4EJSoIO",24/04/20,62,701619
"1NUD5By34MFynmuUynCfSj",24/04/20,54,37709
"2urZrEdsq72kx0UzfYN8Yv",24/04/20,66,674952
"43ZHCT0cAZBISjO8DG9PnE",24/04/20,80,4122188
"4SK1IgkcWWc5HC1TOBq1VS",24/04/20,45,23562
"5vMAKlvvMNSRQRYCAvpG6S",24/04/20,49,37003
"4QIJ2i8I6urte2scKgkVoY",24/04/20,50,46574
"4YLtscXsxbVgi031ovDDdh",24/04/20,77,2250626
"0ECwFtbIWEVNwjlrfc6xoL",24/04/20,78,4771323
"7tNLRmiAN8hpmFrbIHiHsy",24/04/20,54,95307
"2jL1PBvL0gBZBPk6B38p3z",24/04/20,44,26018
"5lkiCO9UQ8B23dZ1o0UV4m",24/04/20,68,664576
"3loACRmkzdtOMNJEaB6j8L",24/04/20,50,45169
"3vidJsiALgVC5ZuweJgeDT",24/04/20,41,16344
"4Sld5LOPbAm1QSq9U32fFV",24/04/20,55,112524
"0Ekfvspc0hlcxdfJJVjcnq",24/04/20,53,73184
"52BKc9OtCbQstAAPTIvLGH",24/04/20,49,46132
"1jjpkAHC8bd9fRFfgKyYLP",24/04/20,53,107142
"30vw9jA2FfUcjQNtJPZBEG",24/04/20,30,1725
"5a1u9fulLhPXwEWkrxmzEV",24/04/20,29,3536
"7crPfGd2k81ekOoSqQKWWz",24/04/20,67,583299
"4gQ8biCMcMrOuBdJx639Q0",24/04/20,49,59082
"33bzrYoIWLx5uox3y0VtHn",24/04/20,56,127657
"2Plkkomsc4DKawkCioLKjc",24/04/20,49,62601
"0r9hdYsiUSE4AcOSYhCksK",24/04/20,10,373
"738OS3zrCO782uDiUN9pet",24/04/20,56,407833
"4Aarr7f0itQ2WFmmiPcriK",24/04/20,39,33407
"60ht0hWRy1yjUDfNsLuHuP",24/04/20,58,139763
"559WWygoFrpAD58V0PqVwO",24/04/20,33,3183
"20GkA5r78JwVBtZ4tNtriJ",24/04/20,38,13757
"0zlJDQgqnr9AocrH9gs1Es",24/04/20,55,110809
"3O5HD95HTEPgoPFOjAb7yV",24/04/20,77,37111
"1qQLhymHXFPtP5U8KNKsm6",24/04/20,79,750957
"3OcvS8PzSGYMBvLdzY6g3e",24/04/20,68,1954177
"6QzMY3tnu0m56eKUnr4uCF",24/04/20,53,33316
"27ze6hCgfr3HcDZAHY60pg",24/04/20,60,188758
"0jkK3K1ATFFHofEWjd2i00",24/04/20,48,51686
"7ufZdjYTNe1vzA9Z6Fek14",24/04/20,51,15327
"695W5F2Ih8dYahLdjVOIoH",24/04/20,66,447755
"1zkHConahaP6T8EBpg8BeE",24/04/20,50,8640
"2x7EATekOPhFGRx3syMGEC",24/04/20,66,130267
"1GhPHrq36VKCY3ucVaZCfo",24/04/20,67,1257432
"6u5mhJXgAKPTj6YVlZSPY9",24/04/20,49,68800
"5MPWTD6J1H9XqYEOb4QkdH",24/04/20,52,73098
"26C2AjqgMr5aDzj6Yp2ORz",24/04/20,53,43019
"6FxuPrpa8phaP3Xn73emhT",24/04/20,61,148687
"2BJTwV4IpFe2gWL46KKlji",24/04/20,49,80163
"2XOzTjiQuB1TeW6JQKU3j7",24/04/20,38,174
"1I5pYXplsbqmHaVWlAEhla",24/04/20,51,36805
"7oPftvlwr6VrsViSDV7fJY",24/04/20,83,10477790
"7MhMgCo0Bl0Kukl93PZbYS",24/04/20,72,1752355
"6FITmSxIMsk6TfulFiCIIz",24/04/20,60,74602
"7Js6Lde8thlIHXggv2SCBz",24/04/20,68,868243
"4MVyzYMgTwdP7Z49wAZHx0",24/04/20,75,2703275
"0L8ExT028jH3ddEcZwqJJ5",24/04/20,85,13156467
"3RGLhK1IP9jnYFH4BRFJBS",24/04/20,74,1824276
"2DaxqgrOhkeH0fpeiQq2f4",24/04/20,80,5111537
"5CBNhusqki2s2jp4Lo6i2L",24/04/20,53,20324
"6mPZJXtFVaakznkRxdgWtC",24/04/20,62,49806
"5X4LWwbUFNzPkEas04uU82",24/04/20,66,908014
"7uGeDBa1LJ7T1X4fpl8mwk",24/04/20,44,11337
"4qWnlmXWuGv2TtuxtIWlJX",24/04/20,68,242087
"6jPriOYMyUL9kNonBI1CNd",24/04/20,67,20411
"49tQo2QULno7gxHutgccqF",24/04/20,78,2406318
"5LCDv4TvYRQD5ehflOBEh4",24/04/20,52,173199
"40FzPNKgu0k9VMvvidiKCl",24/04/20,54,140259
"0fs9otT9TtwXUOcFXZomZY",24/04/20,31,11187
"7MlmAincLcFGKs2gyofE1a",24/04/20,21,138
"3uLhFaQjhEbDnMguww8De7",24/04/20,17,702
"4Ehizytd7yGJKj5ywFyj3E",24/04/20,33,548
"60ZIrIA1iT9NStXmdAuhjR",24/04/20,36,5814
"4YuviELTmYBvDR66ThrMy9",24/04/20,35,20443
"2ZuNcbGsaXWwd4BEejFXJD",24/04/20,16,33
"05OSns1wAHosXTq60av0WM",24/04/20,30,20686
"2eSj64hhMVJPYbjpli6k4p",24/04/20,19,725
"2jDw8yQFISqLWdK63ITATu",24/04/20,24,4548
"4ACplpEqD6JIVgKrafauzs",24/04/20,63,408876
"0x3PXj1WnuW7YsBxQK57xM",24/04/20,69,27544
"4tuJ0bMpJh08umKkEXKUI5",24/04/20,63,24940
"4wknbsqzOCI7g8xihM7QP7",24/04/20,38,881
"12hXa5arH0RHd2Ec7zjSNy",24/04/20,46,29320
"2YVF0Ou5zIc4mpgtLIlGN0",24/04/20,60,101479
"60FV7KyxIH9FH1uq7u8inP",24/04/20,56,38142
"5T4UKHhr4HGIC0VzdZQtAE",24/04/20,62,387312
"2CKaDZ1Yo8YnWega9IeUzB",24/04/20,55,149879
"4Q5MS10mWfrDyiXVeAAzVd",24/04/20,52,4503
"24To1vtxXzfI8ok2WUeRMs",24/04/20,41,2865
"1gGy6vCfc2Q2rAe1uhCCIs",24/04/20,29,2335
"0AkpPlFLnr0VQwZQeMGht0",24/04/20,63,74533
"5dvsqxFSksFVu3B08g1lNd",24/04/20,14,99
"4tZwfgrHOc3mvqYlEYSvVi",24/04/20,82,6164509
"6UAyCjS0OPMd1Ham8bvs9g",24/04/20,52,31018
"2w7IutHv5g4e8LumrwtjWR",24/04/20,56,10239
"1OAjDaKgg00KCUYqDe68un",24/04/20,74,410863
"6VX2R9L0O0d6qPvqGuIH7b",24/04/20,56,98809
"7wU1naftD3lNq7rNsiDvOR",24/04/20,60,305044
"7c6YXSeV5AremzaZGh7SWB",24/04/20,33,1024
"5Igpc9iLZ3YGtKeYfSrrOE",24/04/20,68,154175
"4Y7tXHSEejGu1vQ9bwDdXW",24/04/20,68,745684
"70ZMFdCGEInTJ0z9KtXQ2u",24/04/20,25,633
"0aNCjE72yyrhKQB1qfPBpi",24/04/20,45,58049
"7dc6hUwyuIhrZdh80eaCEE",24/04/20,66,288164
"4ME85YvMUi1hdqhbind7gy",24/04/20,59,42294
"0wva62e0Viq9HsLZwVOYxb",24/04/20,32,143
"0CmQzDbG5zqRdXh0rcHYx5",24/04/20,17,51
"25Kw8f1zcn9VtUk5Nl3qrp",24/04/20,54,67895
"6Vh6UDWfu9PUSXSzAaB3CW",24/04/20,65,245788
"5J5a0hqBGCelowVl8EkK7z",24/04/20,38,9046
"5srTFnhX20nSJCaQJMjjNn",24/04/20,32,61
"5rFOQi6066JvXPMQWxB5BJ",24/04/20,31,457
"5sm0jQ1mq0dusiLtDJ2b4R",24/04/20,67,381201
"2orIEMw3OyKWIaZ6CGueGg",24/04/20,46,7490
"2a0fbijQhcaj1hOFp5b3id",24/04/20,49,27562
"6otgz5gkB40UnWFwTy0VDh",24/04/20,53,10144
"2w9zwq3AktTeYYMuhMjju8",24/04/20,68,877389
"3OqTvcWgb0xaainosGVvuZ",24/04/20,60,32258
"2gsLJqpNYgfkAQJU9LJMuX",24/04/20,38,7450
"17wyRaHZkSFc2YwzdMWcS7",24/04/20,33,241
"5MO2kbaGGA2a8kL4c9qqHq",24/04/20,55,134716
"7jZM5w05mGhw6wTB1okhD9",24/04/20,60,216726
"0IF4B0ZFCLAbcshTusfEl1",24/04/20,42,4520
"6zVFRTB0Y1whWyH7ZNmywf",24/04/20,71,1051504
"0JpiOyzO3e8FYCsDe8EaUN",24/04/20,43,8276
"4RwbDag6jWIYJnEGH6Wte9",24/04/20,58,86622
"3GDAPdQP9OYzIlhd7HkbJj",24/04/20,37,6793
"317bKonzjbtsJUh5RrgWWh",24/04/20,29,1924
"2g84j7g5nypsaX8wm1BgMk",24/04/20,37,1375
"2u6q1sXo1CNVNLFCWqWDGo",24/04/20,34,612
"5aPyEsPhCyp84LyZ4e3lzH",24/04/20,36,3789
"6ldgbkFgkKxOTa5caCyUDl",24/04/20,25,1073
"3FfbgiZhcCkoiI7IzOwXlI",24/04/20,49,13797
"6xX1Zl1ebx9oUiIr8iK5HU",24/04/20,36,2718
"0LWZC1UccfSpUQvkRPXf7T",24/04/20,30,849
"07UNjwKXGW68cGvs4ifQlk",24/04/20,44,5344
"1KiDbdT8AHOwmlA0LwhpQc",24/04/20,39,3473
"6M7eKplcEZB8f87r2FMo3l",24/04/20,32,1740
"2LgklPXmvWVOQfzPVkuChg",24/04/20,52,46899
"2lDf4hYD0RvgNtYgblvb4i",24/04/20,36,4590
"2wHuSfI5SnRFuRsaCKJRL3",24/04/20,27,1662
"5Q2wZO9HtA0UQPMCxQcHiu",24/04/20,32,262
"4XzsOuqFltgBcdHF3RZQbh",24/04/20,40,3906
"5Ul7YrRYtvl8da6i7Ziakt",24/04/20,32,7149
"6gkWznnJkdkwRPVcmnrays",24/04/20,64,349579
"2EfG2EoT8GFJrMiilbTVl2",24/04/20,58,38400
"47Z8LEl3LnQkcpva0xSthT",24/04/20,57,114425
"2C8mKwk3z5DtqLcSwUdYJ9",24/04/20,58,56837
"2iuqXpyyC67z6S2pq2m0gV",24/04/20,48,36254
"3D1IyJznpDnWnnFrzjuWnh",24/04/20,45,29083
"3Lw97gGh8bp1MftsYmwJHG",24/04/20,54,71311
"6hAUCkzZpoYGObd8qFW5TT",24/04/20,50,57051
"6VxCmtR7S3yz4vnzsJqhSV",24/04/20,66,216529
"6q94KewnCnut4Ta36dCoaB",24/04/20,52,38776
"1mXAhKnZEdF6rotyyd4GBi",24/04/20,75,6930127
"7xBGi7Eign0fX7jGQj5KlJ",24/04/20,61,5142
"2hl0xAkS2AIRAu23TVMBG1",24/04/20,70,850298
"2AM4ilv6UzW0uMRuqKtDgN",24/04/20,72,2421171
"78SfXT84Lde7FNt3MVBz1n",24/04/20,41,977
"77IW5ZK1smDQYYKDCQugXh",24/04/20,64,91435
"5v4XGACPGcMZs2ANXBzVmC",24/04/20,48,9935
"2datC2OML2YxykP6vnDRmg",24/04/20,53,30502
"73A3bLnfnz5BoQjb4gNCga",24/04/20,63,168969
"4UAnAM35NDxEWd5WXKv7jM",24/04/20,56,23630
"1kDGbuxWknIKx4FlgWxiSp",24/04/20,69,545722
"6hl5k4gLl1p3sjhHcb57t2",24/04/20,64,196734
"2KEqzdPS7M5YwGmiuPTdr5",24/04/20,67,157187
"1kTrYYWMLQsBKlbINUg1Su",24/04/20,55,3344
"6Rx1JKzBrSzoKQtmbVmBnM",24/04/20,71,168673
"6oPQiSj92N4mk5jXLtX1bl",24/04/20,54,28036
"5XMyhVhi5ZN2pi0Qwi1zXS",24/04/20,59,106103
"7cpCnhhBIU1gA7EhTFApN1",24/04/20,71,233572
"3IG3Ub4ra8AuSxCFDVkVco",24/04/20,51,4983
"36YE6h8aN09ZKG4EhneDSf",24/04/20,50,19268
"4F7Q5NV6h5TSwCainz8S5A",24/04/20,64,588511
"2hGh5VOeeqimQFxqXvfCUf",24/04/20,67,1100946
"4PDpGtF16XpqvXxsrFwQnN",24/04/20,58,409790
"0kbYTNQb4Pb1rPbbaF0pT4",24/04/20,68,1779028
"51s0AOLvBvXk75SsVUqIKZ",24/04/20,50,2597
"5cbutZUQE7SUCA6MsEMbBv",24/04/20,48,50414
"2EsmKkHsXK0WMNGOtIhbxr",24/04/20,54,76917
"78sJswwVn4P8aEhkF4K6fQ",24/04/20,58,376333
"1Zp054Jc86WVKCxKEqZGOA",24/04/20,58,326986
"7Il2FrLyoQt0JlyhJRDL1c",24/04/20,58,39338
"7Ksq8BTaGcbM7OgVQi3y8f",24/04/20,50,157040
"0CBKUzrf6yGdTgxAQbUUHS",24/04/20,63,313975
"6zkbUEItDv8gNXeO5WkkNX",24/04/20,49,22625
"0gxyHStUsqpMadRV0Di1Qt",24/04/20,68,536244
"7u6YsRweVTIxIOqHN9QM27",24/04/20,47,1102
"23HG5wQ67P2pMksEMTbkur",24/04/20,45,24313
"3bw0A7x5AgdJsK20ai5iS6",24/04/20,47,72174
"508wtStPsMdIxMButKYnOS",24/04/20,52,3573
"7gAaBJGZEADdDTINQ8hhe1",24/04/20,27,30
"1K8kkeM8j0BL8sQ4aR7Vh6",24/04/20,32,22855
"3Y7RZ31TRPVadSFVy1o8os",24/04/20,82,2407912
"3nViOFa3kZW8OMSNOzwr98",24/04/20,68,1388824
"45eNHdiiabvmbp4erw26rg",24/04/20,81,842362
"2nsCjA4fEasmnlOK0wXU7T",24/04/20,57,31159
"4Q6zYbQ2MrKiEWTGB3yrPv",24/04/20,59,27042
"78c7nvjh7AbOgTNV7QKMxZ",24/04/20,55,59108
"1bnxrGpNXaVSzgbwEFL0qj",24/04/20,42,4936
"2hH16roqnQFy0PdSmgZRSJ",24/04/20,63,29795
"5GJWwpX2tnOruZviItXvM6",24/04/20,45,10161
"4T8dF8zYAxgtlPPICuFQ5w",24/04/20,58,32016
"3zxKH0qp3nBCuPZCZT5Vaf",24/04/20,66,1015649
"3Lj4Qc3mpCoyA43Gz7DibF",25/04/20,26,157
"7oeuJSyVZTCkm3BurLz8cG",25/04/20,53,10456
"1EOuZ9k42Xpo2pGtpv986O",25/04/20,40,6774
"5Pqx4mXYDGIDcg8E5FYjZ8",25/04/20,56,17008
"0ywlMjAP1Sn2yrXn9oEHQB",25/04/20,9,92
"01lbqGTSuT9Jr3gMwiF3Xw",25/04/20,50,32334
"4qEwU3zQyCd1JkSJisFUuY",25/04/20,25,2819
"4KcXOZaofRdvBDl0b8LOYM",25/04/20,39,1820
"0FkC6ADT1KhZkQe1o3Ykeu",25/04/20,26,2364
"4rNhP2V4a54UCel3QaVgGp",25/04/20,27,148
"5e7T6HgLUX7hDhKSF7DFE7",25/04/20,35,1484
"1S0uvW1rgvtkNGma9su3fJ",25/04/20,58,294100
"5oZ0cR8xbAQyt85ZzwWs3H",25/04/20,21,251
"2mBJXhOnDZnZFxvoaGsZlJ",25/04/20,20,204
"6ay9YyFyAgf6eORHdLKKDf",25/04/20,31,982
"1mORehSVEd7lcaT2d7Sl2K",25/04/20,60,434038
"0Mt9IxntWHsf793bLZhQ9P",25/04/20,45,24014
"0raZp61hFiFlRDWtEqX1HK",25/04/20,27,2052
"2aenOcvulZ1Zltq7bAdbi4",25/04/20,44,15892
"4rGWpZenGw3V8eIx1GRHbz",25/04/20,12,209
"6NdzNrBP8Jbhzp6h7yojht",25/04/20,55,41825
"62HcvUj43NJbUB70pjC2Uk",25/04/20,16,283
"7A0awCXkE1FtSU8B0qwOJQ",25/04/20,66,587224
"03Xxe7sWXZW0NlayYQQHIn",25/04/20,36,1656
"4H7QVpyCHkaUeEOpCPzZQk",25/04/20,28,3605
"1whjlG0NSaQytgDIWz10GS",25/04/20,46,35457
"3bLSAQPeix7Xm2e5Gtn48R",25/04/20,60,151591
"1n5YEhuNLUQG4fyhft986d",25/04/20,31,8953
"62aOuuT7lqJXkmMJcH8w1C",25/04/20,29,2822
"6zoDxs0nnHuD3dKmi7xIIj",25/04/20,40,6053
"1D9BiGJs3fNXxVidkbKn0M",25/04/20,39,3236
"5e5Zm5z8OPycf55hgDxKIc",25/04/20,33,2381
"1OuxoQIMrPUQOoshgkopYx",25/04/20,37,15183
"79bxUQsBIXO8nVLB9fYKf7",25/04/20,67,497252
"3JlzEFwarS8ZcCGNFy11y4",25/04/20,57,67576
"1XgFuvRd7r5g0h844A5ZUQ",25/04/20,69,830126
"6Q192DXotxtaysaqNPy5yR",25/04/20,78,6329337
"4AK6F7OLvEQ5QYCBNiQWHq",25/04/20,88,15662361
"2d3VHzlOEwXvmBdS4pzOPL",25/04/20,64,717104
"5Z1CCuBsyhEHngq3U5IraY",25/04/20,74,1563289
"2gsggkzM5R49q6jpPvazou",25/04/20,75,7348636
"3nlHsNqwCSvT988ZfSW1Yh",25/04/20,67,537537
"2NhdGz9EDv2FeUw6udu2g1",25/04/20,68,2005876
"3e7awlrlDSwF3iM0WBjGMp",25/04/20,83,7340124
"543ccHFPnZfJMD8tRGPtu7",25/04/20,64,111205
"2lKeiALM1T2TZrOiTYlLNA",25/04/20,59,26663
"4SqTiwOEdYrNayaGMkc7ia",25/04/20,68,214782
"57bUPid8xztkieZfS7OlEV",25/04/20,69,1033393
"26VFTg2z8YR0cCuwLzESi2",25/04/20,90,10344187
"4GvEc3ANtPPjt1ZJllr5Zl",25/04/20,85,3158263
"0hCNtLu0JehylgoiP8L4Gh",25/04/20,91,17511870
"1i8SpTcr7yvPOmcqrbnVXY",25/04/20,93,22596474
"6y8XlgIV8BLlIg1tT1R10i",25/04/20,75,749331
"2RDOrhPqAM4jzTRCEb19qX",25/04/20,73,849090
"3QSQFmccmX81fWCUSPTS7y",25/04/20,81,1068845
"7plUpXSFcSJUZSiZAoXqr1",25/04/20,69,878165
"5WUlDfRSoLAfcVSX1WnrxN",25/04/20,86,16265671
"7mRVAzlt1fAAR9Cut6Rq8c",25/04/20,49,155501
"7h4j9YTJJuAHzLCc3KCvYu",25/04/20,71,373251
"2feDdbD5araYcm6JhFHHw7",25/04/20,80,1101846
"4nDoRrQiYLoBzwC5BhVJzF",25/04/20,90,16012996
"40LHVA5BTQp9RxHOQ9JPYj",25/04/20,75,1233260
"6LuN9FCkKOj5PcnpouEgny",25/04/20,93,11273639
"0Y5tJX1MQlPlqiwlOH1tJY",25/04/20,95,8931360
"1uNFoZAHBGtllmzznpCI3s",25/04/20,95,34487345
"1ShZZUjkbXCjhwrb18BA8I",25/04/20,75,281967
"7dGJo4pcD2V6oG8kP0tJRR",25/04/20,94,34577633
"0VRj0yCOv2FXJNP47XQnx5",25/04/20,89,3915839
"6Xgp2XMz1fhVYe7i6yNAax",25/04/20,89,4567453
"1r4hJ1h58CWwUQe3MxPuau",25/04/20,87,19412107
"7qG3b048QCHVRO5Pv1T5lw",25/04/20,79,9291663
"4vhNDa5ycK0ST968ek7kRr",25/04/20,75,3770784
"2Otnykd696YidQYfEGVmNq",25/04/20,65,284842
"2DlGxzQSjYe5N6G9nkYghR",25/04/20,79,7980773
"3E6xrwgnVfYCrCs0ePERDz",25/04/20,82,5459610
"4wLXwxDeWQ8mtUIRPxGiD6",25/04/20,79,3957148
"6PAt558ZEZl0DmdXlnjMgD",25/04/20,76,3407341
"5YGY8feqx7naU7z4HrwZM6",25/04/20,83,11476824
"3nlpTZci9O5W8RsNoNH559",25/04/20,74,1727650
"07YUOmWljBTXwIseAUd9TW",25/04/20,86,11382057
"6vWDO969PvNqNYHIOW5v0m",25/04/20,88,22659644
"51Blml2LZPmy7TTiAg47vQ",25/04/20,81,6651887
"0EmeFodog0BfCgMzAIvKQp",25/04/20,86,18663988
"2cy1zPcrFcXAJTP0APWewL",25/04/20,73,1241997
"7okwEbXzyT2VffBmyQBWLz",25/04/20,78,5270687
"60rpJ9SgigSd16DOAG7GSa",25/04/20,75,158072
"5KNNVgR6LBIABRIomyCwKJ",25/04/20,77,598981
"7iPH2BRBF9wKa6ljxvdext",25/04/20,56,54636
"79hrYiudVcFyyxyJW0ipTy",25/04/20,68,394542
"3ccVtqcqedranb7y8eywJ5",25/04/20,60,70597
"37YxyxKbCL7as3bH2adwQE",25/04/20,46,9888
"33szNKNcVX8x0jl8X7hxHL",25/04/20,48,58795
"5Bcrb5qQMVTEbJ43fdIS4A",25/04/20,59,46682
"1yDI9pWnlrJmi9kZn3gkCb",25/04/20,51,26042
"5jq01ts8cBQWwVZOpMax6s",25/04/20,52,29578
"0XHM5ZNJDU8e4CfbWMeSzC",25/04/20,60,144133
"4dcU7cmzO3GECQGSKwl92z",25/04/20,50,12126
"2XdtmipGVPmA62ptDgX8QC",25/04/20,62,47524
"0z9hynUsIjf0ddI4uHqPWX",25/04/20,60,97588
"6ps9u0MZquDDBReh8XuBeY",25/04/20,49,10025
"5fIZHCg2de8322HZodBDWL",25/04/20,54,37653
"4LEiUm1SRbFMgfqnQTwUbQ",25/04/20,77,2615466
"6nFBonVf7Lqaj05R0v5VGJ",25/04/20,56,84170
"10exVja0key0uqUkk6LJRT",25/04/20,77,2027112
"4tvKz56Tr39bkhcQUTO0Xr",25/04/20,72,999484
"2KOxHm9lGE9lFZDQdebD6B",25/04/20,47,13677
"3Lg3FGwBxOGuefqekQzRUf",25/04/20,62,115936
"0syIRg9MPSpJIC0QCPUaHB",25/04/20,58,45157
"6AyATGg7mDgBlZ4N5uNog0",25/04/20,71,239435
"3DIk8KcmVKTr4uGw3AuCtJ",25/04/20,49,11650
"78CiW0UJbHspFaVuVexOK6",25/04/20,64,111708
"5sXaGoRLSpd7VeyZrLkKwt",25/04/20,69,423899
"3QOwPxkPpGvhbiPaEs7Pnl",25/04/20,42,9219
"3oXddLOOjkoUuC2sX1RMdr",25/04/20,55,51528
"5dUUxJQg27XaHdKyLYwNg5",25/04/20,52,6346
"3vsVCHUe68gqUMIZwaVUIK",25/04/20,54,21267
"7zOuMHqRJ6YOMnCGpLfuTU",25/04/20,50,28825
"2AfmfGFbe0A0WsTYm0SDTx",25/04/20,74,1394983
"52zMTJCKluDlFwMQWmccY7",25/04/20,68,653230
"3HqSLMAZ3g3d5poNaI7GOU",25/04/20,73,1378494
"2uWcrwgWmZcQc3IPBs3tfU",25/04/20,65,669582
"2KC9Qb60EaY0kW4eH68vr3",25/04/20,76,618871
"7bmYpVgQub656uNTu6qGNQ",25/04/20,63,254633
"0qlWcS66ohOIi0M8JZwPft",25/04/20,66,788222
"5r1tUTxVSgvBHnoDuDODPH",25/04/20,70,458689
"2PSJ6YriU7JsFucxACpU7Y",25/04/20,68,823716
"2HPaUgqeutzr3jx5a9WyDV",25/04/20,85,2315427
"6hfwwpXqZPRC9CsKI7qtv1",25/04/20,73,653618
"2jku7tDXc6XoB6MO2hFuqg",25/04/20,88,2916931
"3DiDSECUqqY1AuBP8qtaIa",25/04/20,82,7461504
"1Xyo4u8uXC1ZmMpatF05PJ",25/04/20,98,20185805
"1A9o3Ljt67pFZ89YtPPL5X",25/04/20,71,334991
"5y2Xq6xcjJb2jVM54GHK3t",25/04/20,83,4974431
"4O15NlyKLIASxsJ0PrXPfz",25/04/20,95,8524502
"31TPClRtHm23RisEBtV3X7",25/04/20,84,9012745
"3tlXnStJ1fFhdScmQeLpuG",25/04/20,78,603331
"21E3waRsmPlU7jZsS13rcj",25/04/20,81,5223117
"7e1ICztHM2Sc4JNLxeMXYl",25/04/20,74,739147
"5Vuvs6Py2JRU7WiFDVsI7J",25/04/20,66,106273
"1Naqgo0HMRoumRP0e2MXD9",25/04/20,58,14505
"5pKCCKE2ajJHZ9KAiaK11H",25/04/20,91,37232005
"7r2oyrNc0YjSC7hZL87V0Y",25/04/20,58,178531
"2ekjTXgjxbWwBX5lTAj4DU",25/04/20,65,154379
"2CvCyf1gEVhI0mX6aFXmVI",25/04/20,73,1290960
"7ohlPA8dRBtCf92zaZCaaB",25/04/20,68,479750
"1A92IAcd7A6npCA33oGM5i",25/04/20,66,189402
"7A9yZMTrFZcgEWAX2kBfK6",25/04/20,66,789684
"3gMaNLQm7D9MornNILzdSl",25/04/20,73,1643681
"2hO4YtXUFJiUYS2uYFvHNK",25/04/20,60,540809
"2ycnb8Er79LoH2AsR5ldjh",25/04/20,70,963521
"3eqjTLE0HfPfh78zjh6TqT",25/04/20,79,3075784
"6zFYqv1mOsgBRQbae3JJ9e",25/04/20,79,2566549
"5dbuFbrHa1SJlQhQX9OUJ2",25/04/20,68,763428
"6XpaIBNiVzIetEPCWDvAFP",25/04/20,81,5356948
"34jw2BbxjoYalTp8cJFCPv",25/04/20,70,1265821
"7C4sUpWGlTy7IANjruj02I",25/04/20,68,926290
"6DCIj8jNaNpBz8e5oKFPtp",25/04/20,69,868614
"2cnMpRsOVqtPMfq7YiFE6K",25/04/20,75,3112006
"1G1mX30GpUJqOr1QU2eBSs",25/04/20,59,283136
"1fa0cOhromAZdq2xRA4vv8",25/04/20,71,1208506
"19ra5tSw0tWufvUp8GotLo",25/04/20,75,2366695
"7FIoB5PHdrMZVC3q2HE5MS",25/04/20,71,1475482
"0PFtn5NtBbbUNbU9EAmIWF",25/04/20,76,1434786
"3Y3xIwWyq5wnNHPp5gPjOW",25/04/20,70,525804
"77tT1kLj6mCWtFNqiOmP9H",25/04/20,75,1149644
"1eClJfHLoDI4rZe5HxzBFv",25/04/20,71,1360644
"6IYnSXO40Bh7Zdqhf6rQoj",25/04/20,59,56262
"5IDs1CK15HegSAhGEbSYXo",25/04/20,66,491602
"3lPQ2Fk5JOwGWAF3ORFCqH",25/04/20,69,797407
"2TzHIUhVpeeDxyJPpQfnV3",25/04/20,65,41715
"0z5DFXmhT4ZNzWElsM7V89",25/04/20,65,582958
"7guDJrEfX3qb6FEbdPA5qi",25/04/20,79,4202225
"0rvjqX7ttXeg3mTy8Xscbt",25/04/20,76,2865676
"3Z02hBLubJxuFJfhacLSDc",25/04/20,78,1577364
"3UbyYnvNIT5DFXU4WgiGpP",25/04/20,69,1556993
"0LcJLqbBmaGUft1e9Mm8HV",25/04/20,80,4018189
"2BTZIqw0ntH9MvilQ3ewNY",25/04/20,72,1235052
"0SD4eZCN4Kr0wQk56hCdh2",25/04/20,70,853342
"3bmFPbLMiLxtR9tFrTcKcP",25/04/20,69,18563
"1zuJe6b1roixEKMOtyrEak",25/04/20,71,1770924
"1dfeR4HaWDbWqFHLkxsg1d",25/04/20,89,25312624
"6IRouO5mvvfcyxtPDKMYFN",25/04/20,72,1556309
"51l0uqRxGaczYr4271pVIC",25/04/20,66,662083
"4bthk9UfsYUYdcFyqxmSUU",25/04/20,73,1545303
"5PN2aHIvLEM98XIorsPMhE",25/04/20,61,141769
"2SHhfs4BiDxGQ3oxqf0UHY",25/04/20,74,1082650
"2jzc5TC5TVFLXQlBNiIUzE",25/04/20,73,1143048
"3pFCERyEiP5xeN2EsPXhjI",25/04/20,69,1113119
"1aX2dmV8XoHYCOQRxjPESG",25/04/20,64,598827
"20p5D2KrE8CGuOjHtxsyTp",25/04/20,61,439310
"7oPgCQqMMXEXrNau5vxYZP",25/04/20,72,967681
"5a2EaR3hamoenG9rDuVn8j",25/04/20,75,4368831
"0kObWap02DEg9EAJ3PBxzf",25/04/20,68,495099
"2UZMlIwnkgAEDBsw1Rejkn",25/04/20,73,1213770
"0WwSkZ7LtFUFjGjMZBMt6T",25/04/20,78,3435305
"72OaDtakiy6yFqkt4TsiFt",25/04/20,72,1533841
